Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F
"222","'788","Tunisia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","1.13","E",,,,,,,"1.19","E",,
"222","'788","Tunisia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.18","E",,,,,,,"0.18","E",,
"222","'788","Tunisia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","7.7","E","7.2","E","6.9","E","8.1","E","7.3","E","7.3","E"
"222","'788","Tunisia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","0.9","E","0.9","E","0.8","E","1","E","0.9","E","0.9","E"
"226","'800","Uganda","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.12","E","3.08","E","3.04","E","3.03","E","3.15","E","3.6","E"
"226","'800","Uganda","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.49","E",,,,,,,"0.64","E",,
"226","'800","Uganda","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.85","E",,,,,,,"1.21","E",,
"226","'800","Uganda","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.2","E",,,,,,,"0.3","E",,
"226","'800","Uganda","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.53","E",,,,,,,"0.42","E",,
"226","'800","Uganda","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.49","E",,,,,,,"0.3","E",,
"226","'800","Uganda","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.18","E",,,,,,,"0.28","E",,
"226","'800","Uganda","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","74.3","E","73","E","72.1","E","72","E","71.4","E","72.5","E"
"226","'800","Uganda","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","29.8","E","30.3","E","31","E","32","E","32.7","E","34.2","E"
"215","'834","United Republic of Tanzania","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.2","E","2.25","E","2.27","E","2.32","E","2.43","E","2.7","E"
"215","'834","United Republic of Tanzania","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.56","E",,,,,,,"0.59","E",,
"215","'834","United Republic of Tanzania","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.66","E",,,,,,,"0.93","E",,
"215","'834","United Republic of Tanzania","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.21","E",,,,,,,"0.27","E",,
"215","'834","United Republic of Tanzania","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.5","E",,,,,,,"0.19","E",,
"215","'834","United Republic of Tanzania","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.52","E",,,,,,,"0.15","E",,
"215","'834","United Republic of Tanzania","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.15","E",,,,,,,"0.3","E",,
"215","'834","United Republic of Tanzania","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","76.4","E","76","E","75.1","E","75.6","E","75.2","E","75.5","E"
"215","'834","United Republic of Tanzania","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","43","E","44.1","E","45","E","46.7","E","47.8","E","49.4","E"
"251","'894","Zambia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.73","E","2.79","E","2.88","E","2.92","E","3.2","E","3.53","E"
"251","'894","Zambia","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.81","E",,,,,,,"0.91","E",,
"251","'894","Zambia","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.91","E",,,,,,,"1.03","E",,
"251","'894","Zambia","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.23","E",,,,,,,"0.39","E",,
"251","'894","Zambia","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.63","E",,,,,,,"0.3","E",,
"251","'894","Zambia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.37","E",,,,,,,"0.35","E",,
"251","'894","Zambia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.13","E",,,,,,,"0.22","E",,
"251","'894","Zambia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","77.8","E","78","E","79","E","80.5","E","81.3","E","81.7","E"
"251","'894","Zambia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","13.5","E","13.9","E","14.5","E","15.2","E","15.8","E","16.4","E"
"181","'716","Zimbabwe","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.46","E",,"Q",,"Q",,"Q",,"Q",,"Q"
"181","'716","Zimbabwe","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.55","E",,,,,,,,"Q",,
"181","'716","Zimbabwe","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.95","E",,,,,,,,"Q",,
"181","'716","Zimbabwe","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.33","E",,,,,,,,"Q",,
"181","'716","Zimbabwe","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.97","E",,,,,,,,"Q",,
"181","'716","Zimbabwe","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.51","E",,,,,,,,"Q",,
"181","'716","Zimbabwe","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.14","E",,,,,,,,"Q",,
"181","'716","Zimbabwe","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","74.9","E",,"Q",,"Q",,"Q",,"Q",,"Q"
"181","'716","Zimbabwe","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","11","E",,"Q",,"Q",,"Q",,"Q",,"Q"
