Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"165","'586","Pakistan","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.41","E"
"165","'586","Pakistan","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.46","E"
"165","'586","Pakistan","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.02","E"
"165","'586","Pakistan","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","1.1","E"
"165","'586","Pakistan","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.34","E"
"165","'586","Pakistan","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.33","E"
"165","'586","Pakistan","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.52","E"
"165","'586","Pakistan","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.39","E"
"165","'586","Pakistan","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.92","E"
"165","'586","Pakistan","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.78","E"
"165","'586","Pakistan","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.19","E"
"165","'586","Pakistan","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.28","E"
"165","'586","Pakistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","57.8","E"
"165","'586","Pakistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","56.5","E"
"165","'586","Pakistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","58.1","E"
"165","'586","Pakistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","60.2","E"
"165","'586","Pakistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","58.7","E"
"165","'586","Pakistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","125.1","E"
"165","'586","Pakistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","124.2","E"
"165","'586","Pakistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","129.7","E"
"165","'586","Pakistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","136.8","E"
"165","'586","Pakistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","135.8","E"
"299","'275","Palestine","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.62","E"
"299","'275","Palestine","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.66","E"
"299","'275","Palestine","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.74","E"
"299","'275","Palestine","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","2.63","E"
"299","'275","Palestine","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","2.58","E"
"299","'275","Palestine","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.65","E"
"299","'275","Palestine","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.56","E"
"299","'275","Palestine","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.13","E"
"299","'275","Palestine","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.72","E"
"299","'275","Palestine","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.19","E"
"299","'275","Palestine","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.25","E"
"299","'275","Palestine","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.56","E"
"299","'275","Palestine","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.43","E"
"299","'275","Palestine","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.69","E"
"299","'275","Palestine","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.46","E"
"299","'275","Palestine","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.12","E"
"299","'275","Palestine","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.15","E"
"299","'275","Palestine","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","5","E"
"299","'275","Palestine","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","5.1","E"
"299","'275","Palestine","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","5.5","E"
"299","'275","Palestine","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","6.8","E"
"299","'275","Palestine","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","5.4","E"
"299","'275","Palestine","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.2","E"
"299","'275","Palestine","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.2","E"
"299","'275","Palestine","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.3","E"
"299","'275","Palestine","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.3","E"
"299","'275","Palestine","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.3","E"
"166","'591","Panama","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.99","E"
"166","'591","Panama","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","4.03","E"
"166","'591","Panama","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","4.13","E"
"166","'591","Panama","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","4.22","E"
"166","'591","Panama","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.42","E"
"166","'591","Panama","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.69","E"
"166","'591","Panama","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.76","E"
"166","'591","Panama","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.11","E"
"166","'591","Panama","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","1.22","E"
"166","'591","Panama","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.31","E"
"166","'591","Panama","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.38","E"
"166","'591","Panama","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","1.3","E"
"166","'591","Panama","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","1.12","E"
"166","'591","Panama","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.65","E"
"166","'591","Panama","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.75","E"
"166","'591","Panama","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.17","E"
"166","'591","Panama","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.2","E"
"166","'591","Panama","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","42.3","E"
"166","'591","Panama","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","40.1","E"
"166","'591","Panama","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","39.4","E"
"166","'591","Panama","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","49.9","E"
"166","'591","Panama","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","45.1","E"
"166","'591","Panama","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","1.7","E"
"166","'591","Panama","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","1.7","E"
"166","'591","Panama","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","1.7","E"
"166","'591","Panama","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","2.1","E"
"166","'591","Panama","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","2","E"
"169","'600","Paraguay","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.68","E"
"169","'600","Paraguay","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.77","E"
"169","'600","Paraguay","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.78","E"
"169","'600","Paraguay","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.81","E"
"169","'600","Paraguay","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.15","E"
"169","'600","Paraguay","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.47","E"
"169","'600","Paraguay","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.45","E"
"169","'600","Paraguay","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.81","E"
"169","'600","Paraguay","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.84","E"
"169","'600","Paraguay","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.83","E"
"169","'600","Paraguay","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.96","E"
"169","'600","Paraguay","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.72","E"
"169","'600","Paraguay","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","1.02","E"
"169","'600","Paraguay","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.45","E"
"169","'600","Paraguay","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.74","E"
"169","'600","Paraguay","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.14","E"
"169","'600","Paraguay","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.14","E"
"169","'600","Paraguay","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","24","E"
"169","'600","Paraguay","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","22.3","E"
"169","'600","Paraguay","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","22","E"
"169","'600","Paraguay","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","24.7","E"
"169","'600","Paraguay","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","24.6","E"
"169","'600","Paraguay","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","1.5","E"
"169","'600","Paraguay","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","1.4","E"
"169","'600","Paraguay","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","1.4","E"
"169","'600","Paraguay","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","1.6","E"
"169","'600","Paraguay","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","1.6","E"
"170","'604","Peru","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.28","E"
"170","'604","Peru","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.26","E"
"170","'604","Peru","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.3","E"
"170","'604","Peru","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.33","E"
"170","'604","Peru","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.55","E"
"170","'604","Peru","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.59","E"
"170","'604","Peru","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.63","E"
"170","'604","Peru","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.9","E"
"170","'604","Peru","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","1.04","E"
"170","'604","Peru","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.35","E"
"170","'604","Peru","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.47","E"
"170","'604","Peru","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.55","E"
"170","'604","Peru","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.61","E"
"170","'604","Peru","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.57","E"
"170","'604","Peru","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.62","E"
"170","'604","Peru","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.12","E"
"170","'604","Peru","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.18","E"
"170","'604","Peru","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","33.5","E"
"170","'604","Peru","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","30.4","E"
"170","'604","Peru","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","28.9","E"
"170","'604","Peru","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","42.9","E"
"170","'604","Peru","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","33.9","E"
"170","'604","Peru","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","10.6","E"
"170","'604","Peru","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","9.8","E"
"170","'604","Peru","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","9.5","E"
"170","'604","Peru","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","14.3","E"
"170","'604","Peru","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","11.4","E"
"171","'608","Philippines","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.38","E"
"171","'608","Philippines","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.51","E"
"171","'608","Philippines","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.57","E"
"171","'608","Philippines","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.62","E"
"171","'608","Philippines","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.84","E"
"171","'608","Philippines","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.68","E"
"171","'608","Philippines","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.68","E"
"171","'608","Philippines","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.09","E"
"171","'608","Philippines","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.8","E"
"171","'608","Philippines","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.32","E"
"171","'608","Philippines","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.37","E"
"171","'608","Philippines","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.95","E"
"171","'608","Philippines","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","1.02","E"
"171","'608","Philippines","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.59","E"
"171","'608","Philippines","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.77","E"
"171","'608","Philippines","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.2","E"
"171","'608","Philippines","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.2","E"
"171","'608","Philippines","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","48.1","E"
"171","'608","Philippines","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","46.9","E"
"171","'608","Philippines","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","45.7","E"
"171","'608","Philippines","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","51.9","E"
"171","'608","Philippines","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","51.4","E"
"171","'608","Philippines","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","51.3","E"
"171","'608","Philippines","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","50.9","E"
"171","'608","Philippines","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","50.4","E"
"171","'608","Philippines","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","58.2","E"
"171","'608","Philippines","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","58.5","E"
"173","'616","Poland","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.95","E"
"173","'616","Poland","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.03","E"
"173","'616","Poland","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.25","E"
"173","'616","Poland","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.38","E"
"173","'616","Poland","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.43","E"
"173","'616","Poland","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.32","E"
"173","'616","Poland","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.4","E"
"173","'616","Poland","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.58","E"
"173","'616","Poland","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.8","E"
"173","'616","Poland","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.38","E"
"173","'616","Poland","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.42","E"
"173","'616","Poland","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.89","E"
"173","'616","Poland","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","1.05","E"
"173","'616","Poland","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.65","E"
"173","'616","Poland","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.65","E"
"173","'616","Poland","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.09","E"
"173","'616","Poland","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.11","E"
"173","'616","Poland","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","17.2","E"
"173","'616","Poland","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","14.9","E"
"173","'616","Poland","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","10.4","E"
"173","'616","Poland","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","9.8","E"
"173","'616","Poland","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","8","E"
"173","'616","Poland","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","6.6","E"
"173","'616","Poland","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","5.7","E"
"173","'616","Poland","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","4","E"
"173","'616","Poland","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","3.8","E"
"173","'616","Poland","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","3.1","E"
"174","'620","Portugal","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.64","E"
"174","'620","Portugal","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.73","E"
"174","'620","Portugal","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.85","E"
"174","'620","Portugal","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","2.87","E"
"174","'620","Portugal","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","2.99","E"
"174","'620","Portugal","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.27","E"
"174","'620","Portugal","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.35","E"
"174","'620","Portugal","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.58","E"
"174","'620","Portugal","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.74","E"
"174","'620","Portugal","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.28","E"
"174","'620","Portugal","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.36","E"
"174","'620","Portugal","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.62","E"
"174","'620","Portugal","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.82","E"
"174","'620","Portugal","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.69","E"
"174","'620","Portugal","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.62","E"
"174","'620","Portugal","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.08","E"
"174","'620","Portugal","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.11","E"
"174","'620","Portugal","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","18.9","E"
"174","'620","Portugal","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","16.2","E"
"174","'620","Portugal","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","13.1","E"
"174","'620","Portugal","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","14","E"
"174","'620","Portugal","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","13.1","E"
"174","'620","Portugal","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","1.9","E"
"174","'620","Portugal","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","1.7","E"
"174","'620","Portugal","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","1.4","E"
"174","'620","Portugal","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","1.4","E"
"174","'620","Portugal","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","1.3","E"
"179","'634","Qatar","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.31","E"
"179","'634","Qatar","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.36","E"
"179","'634","Qatar","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.42","E"
"179","'634","Qatar","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","2.51","E"
"179","'634","Qatar","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","2.63","E"
"179","'634","Qatar","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.34","E"
"179","'634","Qatar","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.56","E"
"179","'634","Qatar","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.68","E"
"179","'634","Qatar","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.72","E"
"179","'634","Qatar","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.31","E"
"179","'634","Qatar","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.25","E"
"179","'634","Qatar","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.49","E"
"179","'634","Qatar","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.49","E"
"179","'634","Qatar","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.48","E"
"179","'634","Qatar","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.46","E"
"179","'634","Qatar","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.07","E"
"179","'634","Qatar","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.15","E"
"179","'634","Qatar","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%",,"O"
"179","'634","Qatar","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%",,"O"
"179","'634","Qatar","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%",,"O"
"179","'634","Qatar","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%",,"O"
"179","'634","Qatar","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%",,"O"
"179","'634","Qatar","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No",,"O"
"179","'634","Qatar","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No",,"O"
"179","'634","Qatar","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No",,"O"
"179","'634","Qatar","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No",,"O"
"179","'634","Qatar","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No",,"O"
"117","'410","Republic of Korea","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","4.73","E"
"117","'410","Republic of Korea","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","4.92","E"
"117","'410","Republic of Korea","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","4.9","E"
"117","'410","Republic of Korea","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","5.18","E"
"117","'410","Republic of Korea","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","5.57","E"
